fold,donor,model,seed,n_cells,n_present_classes,present_classes,present_class_macro_f1,fixed_ontology_macro_f1,accuracy,balanced_accuracy,predictive_error_auroc,predictive_error_auprc,latent_error_auroc,latent_error_auprc,nll,brier,ece_equal_frequency,ece_equal_width,full_aurc,paurc_0.5_1.0,e_aurc,risk_100,risk_90,risk_80,risk_70,risk_60,risk_50,error_prevalence
0,Donor01,scvi_matched,5,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8372672933295847,0.8372672933295847,0.7906976744186046,0.8422894459751561,0.7886710239651415,0.46104011465539096,0.4095860566448801,0.17421269037285303,0.5445696711540222,0.309306800365448,0.06105806853728085,0.05986976076774204,0.07596760827012276,0.136183041984954,0.052082248517326256,0.2093023255813954,0.1637931034482759,0.1483870967741936,0.1254612546125461,0.09913793103448276,0.0670103092783505,0.20930232558139536
0,Donor02,scvi_matched,5,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7694915137834386,0.7694915137834386,0.7854671280276817,0.7705486213253151,0.8124911183743072,0.4842517601776502,0.4099047889725735,0.17597734646588936,0.5231699347496033,0.3027251958847046,0.06952722850142877,0.06046445085103126,0.06965784687760475,0.13515937030644395,0.04442628429652151,0.2145328719723183,0.17307692307692313,0.1471861471861472,0.13861386138613863,0.08670520231213874,0.04166666666666663,0.21453287197231835
0,Donor01,scvi_matched,6,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8316047172466462,0.8316047172466462,0.7855297157622739,0.832286767229783,0.8046924540266329,0.4834406782911822,0.5667406467977172,0.27637681226420463,0.5407803058624268,0.30442649126052856,0.032359823777078044,0.037159667920696644,0.07278424953403324,0.13316564510779147,0.047661653370435875,0.21447028423772607,0.17816091954022983,0.15161290322580645,0.11439114391143912,0.0818965517241379,0.05670103092783507,0.2144702842377261
0,Donor02,scvi_matched,6,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7545664967738953,0.7545664967738953,0.7577854671280276,0.7524886943761592,0.846836268754077,0.5727266069383483,0.6424005218525767,0.4185046420369922,0.5559434294700623,0.3113904595375061,0.07111519822612351,0.0651926480775061,0.07320149623857938,0.13778898604701476,0.040744024298873,0.24221453287197237,0.2038461538461539,0.1558441558441559,0.10396039603960394,0.08670520231213874,0.04861111111111116,0.2422145328719723
0,Donor01,scvi_matched,7,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8022257107971393,0.8022257107971393,0.7545219638242894,0.8055953376869939,0.8062004325883201,0.5271415838753142,0.6334534967555876,0.3724922089314462,0.5878071188926697,0.3298097550868988,0.031813999325114015,0.03004182647981076,0.08776368160513764,0.15714270748408446,0.05449568160447105,0.24547803617571062,0.20402298850574707,0.17096774193548392,0.13653136531365317,0.11637931034482762,0.08247422680412375,0.2454780361757106
0,Donor02,scvi_matched,7,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7740584523639723,0.7740584523639723,0.7750865051903114,0.7736911318995162,0.8180631868131869,0.5627926512060024,0.6552884615384615,0.3855549458900155,0.5370902419090271,0.3063648045063019,0.05285635477118838,0.04124904029509597,0.07305272516539278,0.14071703744703773,0.045227653542213725,0.22491349480968859,0.17692307692307696,0.1558441558441559,0.12871287128712872,0.09248554913294793,0.03472222222222221,0.22491349480968859
0,Donor01,scvi_matched,8,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7889819868501391,0.7889819868501391,0.7390180878552972,0.7921494396768212,0.8401994045558402,0.639217497062127,0.5078238593090079,0.2937971067026639,0.5664606094360352,0.32524576783180237,0.06427846190541289,0.0513046066582357,0.08467592188143346,0.15456832730900327,0.04686053582730849,0.2609819121447028,0.2068965517241379,0.17096774193548392,0.12177121771217714,0.10344827586206895,0.07216494845360821,0.26098191214470284
0,Donor02,scvi_matched,8,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7792575071126026,0.7792575071126026,0.7820069204152249,0.779173588039867,0.8192161820480404,0.4871530299084263,0.5789436718640257,0.2696030143842535,0.5357713103294373,0.29743340611457825,0.03670515785167787,0.034399517164098344,0.07026344562980855,0.13228694508829075,0.044182713370294946,0.2179930795847751,0.17692307692307696,0.1428571428571429,0.1188118811881188,0.08092485549132944,0.05555555555555558,0.2179930795847751
0,Donor01,scvi_matched,9,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8314313559594508,0.8314313559594508,0.7932816537467701,0.8315075216978627,0.7708061889250815,0.43386550433106397,0.6343648208469055,0.30832033137556125,0.5611335635185242,0.31331250071525574,0.04806435123586531,0.04796908314529932,0.07928113872864868,0.14060268557179154,0.056001716772677665,0.20671834625322993,0.1724137931034483,0.15161290322580645,0.1328413284132841,0.09913793103448276,0.07731958762886593,0.20671834625322996
0,Donor02,scvi_matched,9,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7600200305937009,0.7600200305937009,0.7716262975778547,0.7651086291309669,0.864859355890746,0.6174525940341308,0.7240114145943742,0.45131631148953,0.5144412517547607,0.2937900722026825,0.07774250183550956,0.06163900616259723,0.06314881363230225,0.11936517889306685,0.03442843562162781,0.22837370242214527,0.17307692307692313,0.1298701298701299,0.08415841584158412,0.08092485549132944,0.03472222222222221,0.22837370242214533
0,Donor01,totalvi,0,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.9073449734789351,0.9073449734789351,0.8863049095607235,0.9066563991659395,0.7975748741054863,0.3013355416681071,0.5976013782136231,0.15025600523161334,0.35165736079216003,0.1919972002506256,0.061265715178901205,0.0594854310193419,0.03526089368319796,0.06314204714786352,0.028390947664748114,0.1136950904392765,0.08908045977011492,0.06451612903225812,0.040590405904059046,0.03879310344827591,0.04123711340206182,0.11369509043927649
0,Donor02,totalvi,0,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8783839356856212,0.8783839356856212,0.8719723183391004,0.8740862573099415,0.7980480480480481,0.3270280268616587,0.6685971685971686,0.19142249404829262,0.3672843277454376,0.20360663533210754,0.04157802679134488,0.05745523569905632,0.0393693273515617,0.07591734004743712,0.03057853414901371,0.12802768166089962,0.09999999999999998,0.07359307359307354,0.0643564356435643,0.05780346820809246,0.04166666666666663,0.12802768166089964
0,Donor01,totalvi,1,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.9033450183796836,0.9033450183796836,0.8811369509043928,0.9028667282225573,0.8210506183858217,0.3929137307835666,0.5814739257937014,0.1408482418673867,0.33577096462249756,0.1832941472530365,0.03312229678920381,0.03261540749276333,0.03367002559146803,0.060608160394245554,0.02615457000356844,0.11886304909560719,0.08333333333333337,0.06129032258064515,0.047970479704797064,0.03879310344827591,0.02577319587628868,0.11886304909560723
0,Donor02,totalvi,1,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8892997834411078,0.8892997834411078,0.8823529411764706,0.8918711507450797,0.7847750865051903,0.3348963271404065,0.658477508650519,0.18864858052692496,0.3641616702079773,0.19446171820163727,0.05408349292913523,0.05146549605993251,0.038256115249065456,0.07216923533536533,0.030843832529401507,0.11764705882352944,0.08846153846153848,0.08225108225108224,0.05940594059405946,0.052023121387283267,0.03472222222222221,0.11764705882352941
0,Donor01,totalvi,2,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8894825107074729,0.8894825107074729,0.8630490956072352,0.8869916829969862,0.8362896847813808,0.4278443160882135,0.6134900011298159,0.19034567390032606,0.3701745569705963,0.20505769550800323,0.03692805620743014,0.03341409340693354,0.03722092420915188,0.06641470917984273,0.027206309285842792,0.1369509043927648,0.0977011494252874,0.06774193548387097,0.047970479704797064,0.03879310344827591,0.02577319587628868,0.13695090439276486
0,Donor02,totalvi,2,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8885971953317195,0.8885971953317195,0.8823529411764706,0.8874329719647956,0.8115340253748559,0.288971718848039,0.7014994232987313,0.2135131901395219,0.35120126605033875,0.19456444680690765,0.04291673081968894,0.04280947308639338,0.03274010421048805,0.06404444496856179,0.0253278214908241,0.11764705882352944,0.09230769230769231,0.07792207792207795,0.054455445544554504,0.023121387283236983,0.01388888888888884,0.11764705882352941
0,Donor01,totalvi,3,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8833572004923059,0.8833572004923059,0.8578811369509044,0.8827752033991075,0.8556407447973713,0.45524194541501184,0.5874589266155531,0.17905011494044415,0.35085758566856384,0.20136108994483948,0.02075477579767389,0.023726139496771225,0.03437394599236475,0.0656621801232351,0.023576000899531442,0.1421188630490956,0.0977011494252874,0.07096774193548383,0.047970479704797064,0.025862068965517238,0.015463917525773141,0.1421188630490956
0,Donor02,totalvi,3,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8758183702879611,0.8758183702879611,0.8685121107266436,0.8781061180081987,0.8141119731599916,0.3808618675762864,0.6532816104005033,0.1902982339183274,0.3700888454914093,0.20619912445545197,0.031259362879096426,0.04746606213823733,0.03777618089792652,0.07266600273961082,0.028498494457002303,0.13148788927335642,0.10384615384615381,0.07792207792207795,0.05940594059405946,0.046242774566473965,0.02083333333333337,0.1314878892733564
0,Donor01,totalvi,4,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8921119210740318,0.8921119210740318,0.8630490956072352,0.8989068167691779,0.8550446277256807,0.5159859527316184,0.580499378601288,0.16007388609879397,0.3420853018760681,0.19479921460151672,0.02544822079882757,0.0253754235823333,0.03355178825422327,0.061500086197018314,0.023537173330914186,0.1369509043927648,0.09482758620689657,0.06774193548387097,0.040590405904059046,0.030172413793103425,0.02577319587628868,0.13695090439276486
0,Donor02,totalvi,4,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8774847159007704,0.8774847159007704,0.8719723183391004,0.8765202735520974,0.8038395538395539,0.3892208264137635,0.7402402402402403,0.30318282695104926,0.3869907557964325,0.20348072052001953,0.04003780379014856,0.05035097345348873,0.039287766958961516,0.07210360551771368,0.030496973756413526,0.12802768166089962,0.09230769230769231,0.08225108225108224,0.054455445544554504,0.040462427745664775,0.02777777777777779,0.12802768166089964
0,Donor01,totalvi,5,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8916082177031662,0.8916082177031662,0.8656330749354005,0.8932363418774873,0.859931113662457,0.48135871338481295,0.6614236509758897,0.20332708710430045,0.33109110593795776,0.18924754858016968,0.023660059893162062,0.024717388689055885,0.03140935284953934,0.060292596072464275,0.02177478669709689,0.13436692506459946,0.09195402298850575,0.06774193548387097,0.040590405904059046,0.03448275862068961,0.015463917525773141,0.1343669250645995
0,Donor02,totalvi,5,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8642895053294978,0.8642895053294978,0.8581314878892734,0.8616132142371432,0.8491345397324941,0.5133410398195629,0.7624901652242329,0.32348248587131784,0.37691086530685425,0.20123855769634247,0.04200891206833729,0.03854677761714766,0.03649675629672609,0.06812826062715092,0.02567545500056218,0.1418685121107266,0.09230769230769231,0.07359307359307354,0.054455445544554504,0.040462427745664775,0.02777777777777779,0.14186851211072665
0,Donor01,totalvi,6,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.894953200861619,0.894953200861619,0.8682170542635659,0.8968666216730216,0.8345588235294118,0.47330439979553385,0.53828197945845,0.15299962534331757,0.3302835524082184,0.18893522024154663,0.032711517595197505,0.024929103078152173,0.0358028402388562,0.06500782388776591,0.02654060948615153,0.13178294573643412,0.08620689655172409,0.0741935483870968,0.05535055350553508,0.03879310344827591,0.030927835051546393,0.13178294573643412
0,Donor02,totalvi,6,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8834139980102714,0.8834139980102714,0.8788927335640139,0.8798686396223117,0.8150731158605173,0.37870171172927647,0.6307086614173228,0.1732276927500105,0.3656982183456421,0.19493035972118378,0.0271500019053687,0.033025257727679065,0.034123436037599715,0.06575703385875194,0.026265290636695287,0.12110726643598613,0.09615384615384615,0.07359307359307354,0.04950495049504955,0.034682080924855474,0.02777777777777779,0.12110726643598616
0,Donor01,totalvi,7,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.895630995021239,0.895630995021239,0.8656330749354005,0.8962986928650284,0.843398392652124,0.45402688230361954,0.5990241102181402,0.19450207297350275,0.3529602289199829,0.19781355559825897,0.036154537545926214,0.023917381692610356,0.034203293464543726,0.06580179525678737,0.024568727312101274,0.13436692506459946,0.08908045977011492,0.07096774193548383,0.047970479704797064,0.0431034482758621,0.020618556701030966,0.1343669250645995
0,Donor02,totalvi,7,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8704956750427569,0.8704956750427569,0.8685121107266436,0.8698957908336734,0.8213461941706857,0.4359821521857721,0.6747745858670581,0.26177686298316083,0.3650130331516266,0.1997206211090088,0.03201578707018525,0.0336272073039547,0.03777937672427738,0.06983904592328796,0.028501690283353164,0.13148788927335642,0.09230769230769231,0.06926406926406925,0.054455445544554504,0.046242774566473965,0.03472222222222221,0.1314878892733564
0,Donor01,totalvi,8,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8904025475320404,0.8904025475320404,0.8656330749354005,0.8920273695880068,0.8587830080367393,0.5527643761296451,0.6739380022962111,0.21295369951548454,0.35011595487594604,0.19029180705547333,0.03794324636767386,0.044302126310900476,0.03298975856007279,0.05911811997073599,0.023355192407630336,0.13436692506459946,0.09195402298850575,0.058064516129032295,0.040590405904059046,0.03448275862068961,0.03608247422680411,0.1343669250645995
0,Donor02,totalvi,8,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8831688692307059,0.8831688692307059,0.8754325259515571,0.8795225709622895,0.8208168642951251,0.4119015748062877,0.7569169960474309,0.26799097234611224,0.36251845955848694,0.19177749752998352,0.030825468083153954,0.04373043414630692,0.03540456241679544,0.06604095655130347,0.027086931470034558,0.12456747404844293,0.08461538461538465,0.06926406926406925,0.054455445544554504,0.046242774566473965,0.03472222222222221,0.1245674740484429
0,Donor01,totalvi,9,387,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.9167841209922541,0.9167841209922541,0.8940568475452196,0.9178531421335336,0.8124206964613,0.3944780615811103,0.5725363033977161,0.11905729809749742,0.3252374231815338,0.1768743246793747,0.05099770372844173,0.050648207658329045,0.030087672578325095,0.05704725344635275,0.024129544338312336,0.10594315245478036,0.07183908045977017,0.058064516129032295,0.05535055350553508,0.0431034482758621,0.020618556701030966,0.10594315245478036
0,Donor02,totalvi,9,289,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.9042772214289546,0.9042772214289546,0.8996539792387543,0.9025883507217657,0.7749336870026525,0.3450675399938448,0.6683023872679045,0.15211062281349588,0.33872008323669434,0.1743660420179367,0.04713102752362156,0.0553765430994925,0.03417309912070883,0.06115120450183725,0.028787642136888357,0.10034602076124566,0.0692307692307692,0.06060606060606055,0.054455445544554504,0.046242774566473965,0.04166666666666663,0.10034602076124567
1,Donor03,scvi_matched,0,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8251993508948463,0.8251993508948463,0.805940594059406,0.8156148903618471,0.8255277540991827,0.46477214336251127,0.6125206839492554,0.24628722973853653,0.49178799986839294,0.2716650068759918,0.03255752153915934,0.03492188831367113,0.05872645129247599,0.1101673209955946,0.038352899398616414,0.194059405940594,0.15638766519823788,0.12128712871287128,0.09039548022598876,0.05940594059405946,0.04761904761904767,0.19405940594059407
1,Donor04,scvi_matched,0,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7605133598442908,0.7605133598442908,0.7241379310344828,0.7470485877755492,0.815329218106996,0.5596561859786596,0.6572971781305115,0.39262364316494147,0.5951647758483887,0.3462691605091095,0.03187811243351392,0.024035685592227508,0.09752547395010015,0.18063223887458735,0.05513182662495547,0.27586206896551724,0.24255319148936172,0.20334928229665072,0.1589041095890411,0.12460063897763574,0.07662835249042144,0.27586206896551724
1,Donor03,scvi_matched,1,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8122919854185556,0.8122919854185556,0.7940594059405941,0.8014785349152757,0.8239497410320353,0.5618238535235663,0.6264626894302706,0.30256435069071097,0.5367292761802673,0.291285902261734,0.04080214411905496,0.04756680408326709,0.06501563493246541,0.1193994539746063,0.04197900973102195,0.2059405940594059,0.16079295154185025,0.1311881188118812,0.10451977401129942,0.0726072607260726,0.051587301587301626,0.20594059405940593
1,Donor04,scvi_matched,1,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7850513958591543,0.7850513958591543,0.7509578544061303,0.7699918753850856,0.8029238618524333,0.4750441557573839,0.6754905808477237,0.36181379750861153,0.5804626941680908,0.3338173031806946,0.04697407673601903,0.025440042217572515,0.08774258930822926,0.16349545530847398,0.05354072126141096,0.24904214559386972,0.22765957446808516,0.17942583732057416,0.15068493150684936,0.10223642172523961,0.06513409961685823,0.24904214559386972
1,Donor03,scvi_matched,2,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8064932026308949,0.8064932026308949,0.7881188118811882,0.7943187301645737,0.8130841121495327,0.45730747329960514,0.5514018691588785,0.24231471017377984,0.5497600436210632,0.29936936497688293,0.03390693239646383,0.02328698245605619,0.06884317552556196,0.1284847575010949,0.04440851311342671,0.21188118811881185,0.18281938325991187,0.1534653465346535,0.10734463276836159,0.07920792079207917,0.051587301587301626,0.21188118811881188
1,Donor04,scvi_matched,2,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7832833389880237,0.7832833389880237,0.7298850574712644,0.7713431737497315,0.8161985071015059,0.5705837181487439,0.5786377766608961,0.3552274123320861,0.6025120615959167,0.3431706428527832,0.03583202565310101,0.033771453403878486,0.09580625477003145,0.17428426137823386,0.05525038080584873,0.2701149425287356,0.22765957446808516,0.1842105263157895,0.15616438356164386,0.12140575079872207,0.08812260536398464,0.27011494252873564
1,Donor03,scvi_matched,3,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8337678534384593,0.8337678534384593,0.8217821782178217,0.8225767567482993,0.7931191432396252,0.3551494684895969,0.6510307898259705,0.26870176962198267,0.5050457715988159,0.2750682830810547,0.05659420047656144,0.05177514145870021,0.057890051236992646,0.11277802491565063,0.04079523646109702,0.17821782178217827,0.1519823788546255,0.13366336633663367,0.10734463276836159,0.06600660066006603,0.023809523809523836,0.1782178217821782
1,Donor04,scvi_matched,3,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8075032608242372,0.8075032608242372,0.7624521072796935,0.7933902878903087,0.7960163721834982,0.5145489286474892,0.6964054141676124,0.3839127397539556,0.5743308663368225,0.3283456861972809,0.030911997874121102,0.031105223172469193,0.08587310714362566,0.15744625560195857,0.05488673853861757,0.23754789272030652,0.2021276595744681,0.1722488038277512,0.1424657534246575,0.10543130990415339,0.08045977011494254,0.23754789272030652
1,Donor03,scvi_matched,4,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7890853763223842,0.7890853763223842,0.7722772277227723,0.7766933789992809,0.8303232998885173,0.5531175381365409,0.6042140468227425,0.2745881909621182,0.5502476692199707,0.3054320812225342,0.03896250353001133,0.03496096358440891,0.072032028510129,0.13401074520862968,0.04364942258864096,0.2277227722772277,0.18502202643171806,0.14603960396039606,0.10451977401129942,0.08580858085808585,0.059523809523809534,0.22772277227722773
1,Donor04,scvi_matched,4,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8130386771023347,0.8130386771023347,0.7796934865900383,0.7933626417428643,0.7820745646832602,0.46679331558777887,0.6722786027133854,0.31386128203594066,0.5784500241279602,0.3288465142250061,0.05084697959295177,0.05469695161813976,0.08203610765283531,0.1472874155964403,0.055548883159309226,0.22030651340996166,0.18723404255319154,0.16507177033492826,0.1424657534246575,0.10223642172523961,0.06513409961685823,0.22030651340996169
1,Donor03,scvi_matched,5,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.80257137608531,0.80257137608531,0.7900990099009901,0.7871827106932726,0.8146545609306285,0.5076409348403773,0.6229015936066582,0.29617066180283147,0.5473225712776184,0.2968229651451111,0.02962231240650214,0.03799821870161755,0.06788345485130831,0.12775823509644385,0.043919763609290334,0.20990099009900987,0.17180616740088106,0.13861386138613863,0.11016949152542377,0.07920792079207917,0.051587301587301626,0.2099009900990099
1,Donor04,scvi_matched,5,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7705769117046762,0.7705769117046762,0.7432950191570882,0.7543980538452096,0.792910447761194,0.5133399702526895,0.6416179412217264,0.3233990387588197,0.5900911688804626,0.3408428132534027,0.042456887062938736,0.027319470356250628,0.0964912971754923,0.17196266057988321,0.060048185967338914,0.2567049808429118,0.22127659574468084,0.19377990430622005,0.147945205479452,0.11182108626198084,0.10344827586206895,0.2567049808429119
1,Donor03,scvi_matched,6,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8118793473982223,0.8118793473982223,0.7881188118811882,0.8073240129174638,0.8003804067064293,0.47579871250345673,0.5241159066359836,0.20760806922966676,0.5471776127815247,0.3025134801864624,0.04070675455697693,0.03180756232526044,0.07194289186784446,0.13632766456741766,0.047508229455709206,0.21188118811881185,0.1806167400881057,0.14851485148514854,0.1271186440677966,0.09240924092409242,0.05555555555555558,0.21188118811881188
1,Donor04,scvi_matched,6,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7808685181007927,0.7808685181007927,0.7490421455938697,0.7709378971428424,0.8233537025829251,0.5867406064871026,0.5708791316061771,0.2797960879551845,0.5686383247375488,0.32280370593070984,0.04402631869489663,0.038563256747877916,0.0850715604130553,0.15290324232632418,0.05031674342144285,0.2509578544061303,0.2085106382978723,0.1722488038277512,0.1315068493150685,0.10223642172523961,0.07279693486590033,0.2509578544061303
1,Donor03,scvi_matched,7,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8029400741776785,0.8029400741776785,0.7900990099009901,0.7943274461666203,0.8171371825790892,0.4816652206787588,0.6242256584858372,0.27371011958413405,0.5335292816162109,0.29476460814476013,0.023091474618061922,0.02413534079447831,0.06637691566680408,0.12714666876221878,0.0424132244247861,0.20990099009900987,0.1784140969162996,0.14851485148514854,0.11299435028248583,0.07590759075907594,0.04761904761904767,0.2099009900990099
1,Donor04,scvi_matched,7,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.809787478394247,0.809787478394247,0.764367816091954,0.7947202151594436,0.7882714917374738,0.47718497457581877,0.6469629357947715,0.33250857369260944,0.5706855654716492,0.32824331521987915,0.023029764892954482,0.02280502289647801,0.08726020500269961,0.1573929791607821,0.05679283520200132,0.23563218390804597,0.20638297872340428,0.1722488038277512,0.13972602739726026,0.11182108626198084,0.08045977011494254,0.23563218390804597
1,Donor03,scvi_matched,8,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8201627968667109,0.8201627968667109,0.80990099009901,0.8130592868600816,0.8125,0.4287804809480044,0.614659739201304,0.266112571887388,0.5283787250518799,0.28264930844306946,0.04931105233655119,0.03206676775866218,0.059939928162222544,0.1130236199894356,0.040415015982122646,0.19009900990099005,0.16079295154185025,0.12128712871287128,0.10734463276836159,0.06600660066006603,0.031746031746031744,0.1900990099009901
1,Donor04,scvi_matched,8,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7995768341931806,0.7995768341931806,0.7547892720306514,0.786588105698051,0.8015942258883249,0.4998149722109597,0.6420724936548223,0.3305936539307285,0.5716376900672913,0.3300949037075043,0.01970309789838463,0.020711727754366336,0.08710252527714599,0.16174579371904685,0.05399190651823323,0.24521072796934862,0.21702127659574466,0.18181818181818177,0.14520547945205475,0.11182108626198084,0.07279693486590033,0.24521072796934865
1,Donor03,scvi_matched,9,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8123990826380563,0.8123990826380563,0.803960396039604,0.8013195498652868,0.7930039309349655,0.43674621198789887,0.5717271234512613,0.2143880200606603,0.533375084400177,0.2946103513240814,0.05388749595915917,0.04684711977987008,0.06716130427842597,0.1265987265500252,0.046356140463026996,0.196039603960396,0.1651982378854625,0.1410891089108911,0.11864406779661019,0.09240924092409242,0.03968253968253965,0.19603960396039605
1,Donor04,scvi_matched,9,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.7834347044618747,0.7834347044618747,0.7394636015325671,0.7745930849615131,0.813071472112161,0.5359348057763951,0.6665079244132887,0.34988547944186643,0.5894798636436462,0.3396988809108734,0.031446430760781886,0.03282275493345955,0.09181373012782745,0.16775667480678882,0.0542204235179775,0.26053639846743293,0.22765957446808516,0.18181818181818177,0.147945205479452,0.12140575079872207,0.08045977011494254,0.26053639846743293
1,Donor03,totalvi,0,505,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8945427005077649,0.8945427005077649,0.8792079207920792,0.8841755550061509,0.8612464923940334,0.38526709433842554,0.6325875055383252,0.1661537251371512,0.3381006717681885,0.18340089917182922,0.040320268361875314,0.044056609597536586,0.026796329003946334,0.051554333595418236,0.019068573444702905,0.12079207920792079,0.07929515418502198,0.05693069306930698,0.039548022598870025,0.01320132013201325,0.011904761904761862,0.12079207920792079
1,Donor04,totalvi,0,522,7,B;CD14_Mono;CD4T_Mem;CD4T_Naive;CD8T_Mem;CD8T_Naive;NK,0.8857810476085053,0.8857810476085053,0.8697318007662835,0.8769356768695147,0.8320160663384297,0.3738882867604989,0.6545737237626328,0.23310214812953078,0.3684667646884918,0.2021338790655136,0.03232628940622468,0.032502774591646896,0.03433914926970837,0.06552705816036532,0.02533506420422134,0.13026819923371646,0.09999999999999998,0.06937799043062198,0.049315068493150704,0.03194888178913735,0.019157088122605415,0.13026819923371646
