experiment,fold,model,seed,n_cells,macro_f1,accuracy,balanced_accuracy,error_prevalence,error_auroc,error_auprc,nll,brier,ece_equal_frequency,ece_equal_width,full_aurc,paurc_0.5_1.0,e_aurc,aurc_star_perfect_ranking,risk_100,risk_90,risk_80,risk_70,risk_60,risk_50,latent_error_auroc,latent_error_auprc,table_block,n_seeds,macro_f1_mean,macro_f1_sd,nll_mean,nll_sd,brier_mean,brier_sd,ece_equal_frequency_mean,ece_equal_frequency_sd,full_aurc_historical_column_mean,full_aurc_historical_column_sd,full_aurc_from_curve,paurc_0.5_1.0_from_curve,note,accuracy_mean,balanced_accuracy_mean,error_prevalence_mean,error_auroc_mean,error_auprc_mean,latent_error_auroc_mean,ece_equal_width_mean,full_aurc_mean,full_aurc_sd
Lawlor,2.0,scvi_matched,0.0,1158.0,0.7740588828993449,0.7340241796200345,0.7848734541238874,0.2659758203799655,0.7720473644003055,0.4772119908083211,0.6070253252983093,0.3541235625743866,0.0259253739898892,0.0232638756845899,0.1075770957350649,0.1903128528682579,0.068456516855628,0.0391205788794369,0.2659758203799655,0.2408829174664107,0.2105831533477321,0.1726263871763255,0.1453237410071942,0.0984455958549223,0.6548548510313216,0.3724177486641534,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,scvi_matched,1.0,1158.0,0.7867962959947913,0.7366148531951641,0.7836693384414569,0.2633851468048359,0.8126496646359042,0.5226265954574552,0.5916672348976135,0.3377530574798584,0.0227450563191132,0.0322011349938282,0.0925417688657212,0.1707122460938913,0.0542188124657793,0.0383229563999419,0.2633851468048359,0.2264875239923224,0.1889848812095031,0.1541307028360049,0.1194244604316546,0.0725388601036269,0.6408356235465955,0.3484265639973341,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,scvi_matched,2.0,1158.0,0.7998071692127873,0.7487046632124352,0.7933600179831334,0.2512953367875647,0.7881782185281633,0.4937693892073665,0.5856708884239197,0.3360139429569244,0.0126775901552308,0.0071963503673698,0.0947829017153412,0.170607932221394,0.0600622240830922,0.034720677632249,0.2512953367875647,0.2207293666026871,0.1879049676025918,0.1541307028360049,0.1208633093525179,0.0880829015544041,0.4786263808130893,0.2344653904318696,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,scvi_matched,3.0,1158.0,0.7942725764818663,0.7547495682210709,0.7984052492343073,0.2452504317789292,0.7850964482547459,0.4876115857318041,0.5737038254737854,0.33208829164505,0.0230401669965095,0.0230277834109485,0.0926850194239978,0.1679635861369849,0.0596920735710249,0.0329929458529728,0.2452504317789291,0.210172744721689,0.1825053995680345,0.1615289765721331,0.1251798561151079,0.0863557858376511,0.6255479098849389,0.3066108535957934,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,scvi_matched,4.0,1158.0,0.7913819067617458,0.7487046632124352,0.7905840304926327,0.2512953367875647,0.8044764701918772,0.5324834900504456,0.5715007185935974,0.328225165605545,0.0303412053045625,0.0207427340159144,0.0913652428680273,0.1619732370538404,0.0566445652357783,0.034720677632249,0.2512953367875647,0.2092130518234165,0.1738660907127429,0.1430332922318126,0.1136690647482014,0.0898100172711571,0.6387987173846696,0.3441343250593777,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,scvi_matched,5.0,1158.0,0.7947319867248763,0.7504317789291882,0.7927097733481568,0.2495682210708117,0.773115500854102,0.456322104978199,0.597487211227417,0.3449560403823852,0.0232693128326396,0.0247512077574902,0.0983551622505295,0.1755708966711136,0.0641330852588048,0.0342220769917247,0.2495682210708117,0.2216890595009597,0.1922246220302376,0.1652281134401972,0.1251798561151079,0.0915371329879102,0.5973058958911528,0.3095713254071449,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,scvi_matched,6.0,1158.0,0.7987227020336339,0.7538860103626943,0.7997197213995493,0.2461139896373056,0.7824320250798817,0.4895657593940738,0.5810173749923706,0.3338901400566101,0.0261887385540469,0.0232467695890519,0.0946795453480909,0.1677094423132842,0.0614427539072641,0.0332367914408268,0.2461139896373056,0.2120921305182341,0.1857451403887688,0.159062885326757,0.1179856115107913,0.0880829015544041,0.639054681376982,0.3119533857361053,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,scvi_matched,7.0,1158.0,0.7902393433934183,0.7452504317789291,0.7889569471766169,0.2547495682210708,0.79326354655616,0.4940226918599694,0.5901354551315308,0.3373132050037384,0.0263634051271876,0.0147886499891215,0.0955658042761351,0.1712029682042282,0.0598359637851307,0.0357298404910043,0.2547495682210708,0.2226487523992322,0.1825053995680345,0.159062885326757,0.1208633093525179,0.079447322970639,0.6480153976078715,0.374119795417787,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,scvi_matched,8.0,1158.0,0.781994678313966,0.7383419689119171,0.7817242531108025,0.2616580310880829,0.7950784552139424,0.5327873150749144,0.5907873511314392,0.3445810377597809,0.0205627132162117,0.0139026981303934,0.0985086983292209,0.1760648210299568,0.0607124263772781,0.0377962719519427,0.2616580310880829,0.2255278310940499,0.1943844492440605,0.1639950678175092,0.1237410071942446,0.0863557858376511,0.5926852334356242,0.3117497448363229,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,scvi_matched,9.0,1158.0,0.7864881029614053,0.7417962003454232,0.7855178606916391,0.2582037996545768,0.7897142590162786,0.4906968573702989,0.5955680012702942,0.3407545387744903,0.0250967720423749,0.0122781370433501,0.0976215464188819,0.1754841065057885,0.0608665326726977,0.0367550137461841,0.2582037996545768,0.2293666026871401,0.1997840172786177,0.1627620221948211,0.1179856115107913,0.081174438687392,0.6075782293325442,0.3230766391353226,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,0.0,1158.0,0.8921795984102037,0.8652849740932642,0.8871082691211207,0.1347150259067357,0.8424433184912226,0.4197870511510345,0.3602766692638397,0.1991281658411026,0.031683227816188,0.0238261146918068,0.0344726792378912,0.0648054194043324,0.0249031046493873,0.0095695745885039,0.1347150259067357,0.0959692898272552,0.0755939524838013,0.0431565967940813,0.033093525179856,0.0207253886010362,0.6248528583857925,0.1926953434560624,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,1.0,1158.0,0.8933940205590934,0.8687392055267703,0.8903091680217728,0.1312607944732297,0.8368277179031076,0.3912386729415291,0.3544592559337616,0.1972537338733673,0.0284412411622227,0.0302275776451321,0.0340953682842861,0.0637586718559509,0.0250202139146461,0.0090751543696399,0.1312607944732297,0.0988483685220729,0.0723542116630669,0.0468557336621454,0.0302158273381294,0.0189982728842832,0.6198663283457152,0.1913538254852017,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,2.0,1158.0,0.8845727724909028,0.8557858376511226,0.8761964742739697,0.1442141623488773,0.8577798993335226,0.4717352089669606,0.3595736026763916,0.2020971477031707,0.0244392643011913,0.0325854910161211,0.0346176779764968,0.065228530884931,0.0236171798008867,0.0110004981756101,0.1442141623488774,0.1036468330134356,0.0723542116630669,0.0431565967940813,0.0302158273381294,0.0155440414507772,0.6572868390363571,0.2087571751834996,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,3.0,1158.0,0.8878076809244916,0.8592400690846287,0.8807913304735394,0.1407599309153713,0.8633474119061566,0.4852529638670484,0.34866663813591,0.1985846012830734,0.0209771324212892,0.0297666270292278,0.0322932987497454,0.0620749372281051,0.0218252748486073,0.010468023901138,0.1407599309153713,0.1017274472168906,0.0712742980561554,0.0456226880394574,0.0244604316546762,0.0103626943005181,0.6153343404137251,0.180475262418449,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,4.0,1158.0,0.8637092925083818,0.8350604490500864,0.8623642073522134,0.1649395509499136,0.8635928033481864,0.5136189490428228,0.3875578045845032,0.2184726297855377,0.0274195759098764,0.0342315458057252,0.0404374236591296,0.0758625351854049,0.0259472946602817,0.0144901289988479,0.1649395509499136,0.1199616122840691,0.08207343412527,0.0579531442663379,0.0359712230215827,0.0189982728842832,0.6358630622045838,0.2408974039658029,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,5.0,1158.0,0.8864162852525428,0.8618307426597582,0.8807929003173518,0.1381692573402418,0.8317447394789579,0.4033957620448126,0.3766244947910309,0.2061165422201156,0.0228635651254077,0.0228635356576537,0.0374024364385104,0.0697932898525101,0.0273246522497665,0.0100777841887439,0.1381692573402417,0.1055662188099808,0.0788336933045356,0.0567200986436498,0.0359712230215827,0.0207253886010362,0.6606462925851703,0.2307797460037602,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,6.0,1158.0,0.8933241162608515,0.8670120898100173,0.8850039170719225,0.1329879101899827,0.8587080250426865,0.440284710105483,0.3394339978694916,0.1926164925098419,0.0290857362520715,0.0325189576144869,0.030885220125903,0.0587590701965003,0.0215645758824619,0.009320644243441,0.1329879101899826,0.0978886756238004,0.0647948164146868,0.0382244143033292,0.0230215827338129,0.0138169257340241,0.6140114865214468,0.1929540575424199,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,7.0,1158.0,0.8797636454487535,0.8497409326424871,0.8739323417697867,0.1502590673575129,0.8464571068124475,0.4620387882274595,0.3792961239814758,0.2146790772676468,0.0222948452969289,0.0294237934915101,0.0381945436087848,0.0733353082563359,0.0262286324758157,0.0119659111329691,0.1502590673575129,0.1132437619961612,0.0799136069114471,0.0604192355117139,0.0359712230215827,0.0120898100172711,0.6450682179235585,0.2181844267134788,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,8.0,1158.0,0.8809074018469293,0.853195164075993,0.8703402679415145,0.1468048359240069,0.8502381519409383,0.4612681536517391,0.3681059181690216,0.2061759978532791,0.025030701683387,0.0379590389024408,0.036923931868305,0.069248532607355,0.0255149313409726,0.0114090005273323,0.1468048359240069,0.1026871401151631,0.0799136069114471,0.0530209617755856,0.0287769784172662,0.0189982728842832,0.673374613003096,0.2375814556000956,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,2.0,totalvi,9.0,1158.0,0.8740410607187844,0.8454231433506045,0.8671176876786807,0.1545768566493955,0.8459664119698016,0.4452989416889598,0.3832219243049621,0.2171846628189087,0.0382352197520267,0.018688219379061,0.0405558155963198,0.0738630466897787,0.0278740134616093,0.0126818021347105,0.1545768566493954,0.1228406909788867,0.0799136069114471,0.0468557336621454,0.033093525179856,0.0259067357512953,0.6361296728505315,0.2321777070368658,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,0.0,1217.0,0.7619163460464403,0.705012325390304,0.7432437918385858,0.294987674609696,0.7741752212504301,0.5289264724936718,0.6867715120315552,0.3859208226203918,0.0248999950723169,0.008651191054942,0.1241486925851794,0.2133170168269536,0.0754698671415637,0.0486788254436157,0.294987674609696,0.2611872146118721,0.2258726899383983,0.1948356807511737,0.1712328767123287,0.1282894736842105,0.603268597697567,0.3641117576680693,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,1.0,1217.0,0.787458110259366,0.7288414133114215,0.7758844732575921,0.2711585866885784,0.7639711660004783,0.4809324136974857,0.6538748741149902,0.3665924072265625,0.0299390012256023,0.0175303702189869,0.1134662215935185,0.196908234210693,0.0727281574362943,0.0407380641572242,0.2711585866885785,0.2429223744292237,0.217659137577002,0.1889671361502347,0.1424657534246575,0.1151315789473684,0.5896142940111373,0.324486929189655,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,2.0,1217.0,0.7769015652450619,0.7107641741988496,0.762615392393459,0.2892358258011503,0.7690423016290069,0.5072702422870545,0.6721338629722595,0.3802895843982696,0.0179781713442618,0.0184286484585106,0.1216615564312324,0.2121350714344528,0.0749721946359943,0.046689361795238,0.2892358258011503,0.2575342465753425,0.231006160164271,0.1983568075117371,0.1671232876712328,0.1233552631578946,0.6411061481870731,0.3906753321643847,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,3.0,1217.0,0.7846523658133281,0.7173377156943304,0.7760296398299228,0.2826622843056697,0.7919130770665175,0.5246578771537876,0.6599184274673462,0.3688200116157532,0.0331138829863649,0.030129401602506,0.111486086198443,0.1924658931234037,0.067013422373459,0.0444726638249839,0.2826622843056696,0.2502283105022831,0.2073921971252567,0.1748826291079812,0.132876712328767,0.100328947368421,0.6386291590079649,0.3696415413609624,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,4.0,1217.0,0.7877004090653541,0.7230895645028759,0.7749811881716939,0.2769104354971241,0.7817878338278931,0.5395489695640293,0.6459751725196838,0.3680525720119476,0.0223711265730094,0.0248646011289848,0.112288115729201,0.1924613623455965,0.0697056286458296,0.0425824870833714,0.2769104354971241,0.2429223744292237,0.2073921971252567,0.1725352112676056,0.1424657534246575,0.1134868421052631,0.6022339492851362,0.3434162084832961,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,5.0,1217.0,0.7789411806857469,0.7156943303204601,0.766301247151388,0.2843056696795398,0.7646848018688239,0.494153004286456,0.6742188930511475,0.3795556426048279,0.0221551833039145,0.0154407608185817,0.1203821060999869,0.2090095962144894,0.0753609368210164,0.0450211692789705,0.2843056696795398,0.2584474885844748,0.2258726899383983,0.1960093896713615,0.1616438356164383,0.1299342105263158,0.5728549338677886,0.3262267147167407,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,6.0,1217.0,0.7986956468720523,0.7378800328677074,0.7850031385605902,0.2621199671322925,0.7654348569792851,0.4639820711895467,0.6405733227729797,0.3620709180831909,0.0359851129738737,0.0221243211502116,0.1079127598003315,0.1901693615314969,0.0699814996990796,0.0379312601012518,0.2621199671322926,0.2337899543378995,0.2084188911704312,0.176056338028169,0.1452054794520547,0.1151315789473684,0.592860484113076,0.3077164055827729,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,7.0,1217.0,0.8004096575639609,0.7345932621199671,0.7847796816592723,0.2654067378800329,0.7820177170126262,0.5128335727748962,0.6392596364021301,0.3579950630664825,0.0264676031071138,0.0245536852784106,0.1054263991904987,0.1832260402707588,0.0664873652299176,0.038939033960581,0.2654067378800329,0.228310502283105,0.2002053388090349,0.1690140845070422,0.1342465753424657,0.0986842105263158,0.6121304049701831,0.3211393290718599,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,8.0,1217.0,0.7779086717360831,0.7115858668857847,0.7689892987571477,0.2884141331142152,0.7807748234999968,0.5312038523917728,0.6686431765556335,0.377171516418457,0.0247866268420474,0.0235130992597894,0.1174731823874941,0.2059845003924918,0.071064221128679,0.046408961258815,0.2884141331142152,0.2511415525114155,0.2238193018480493,0.1924882629107981,0.163013698630137,0.1233552631578946,0.6486350447089478,0.3849826209298188,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,scvi_matched,9.0,1217.0,0.776163240153392,0.7132292522596549,0.7653148710579201,0.2867707477403451,0.7635574980523682,0.4923464305313607,0.6753862500190735,0.3800124824047088,0.0216653915634876,0.0175158592306793,0.1221207067703981,0.2116971411890702,0.0762697011683571,0.045851005602041,0.286770747740345,0.2611872146118721,0.2340862422997947,0.1971830985915492,0.1561643835616438,0.1233552631578946,0.5332384825637437,0.3148645542387804,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,0.0,1217.0,0.8663178223910041,0.8299096138044372,0.8606770620978835,0.1700903861955628,0.827402305447936,0.4813529374405285,0.443098783493042,0.2434278577566146,0.0231308964499706,0.0285212589074278,0.0501352051900908,0.09120486659946,0.0347020486340826,0.0154331565560082,0.1700903861955628,0.1351598173515982,0.1006160164271047,0.068075117370892,0.0547945205479452,0.0361842105263158,0.6577796910125795,0.2359870090936534,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,1.0,1217.0,0.8690018827816479,0.8323746918652424,0.8605105649538612,0.1676253081347576,0.8237229738884695,0.4637418150388671,0.4405725598335266,0.2429383248090744,0.0249766430212222,0.0246807738416196,0.0501985908794731,0.0908690682787704,0.0352223747791692,0.0149762161003039,0.1676253081347576,0.1324200913242009,0.0975359342915811,0.0751173708920187,0.0547945205479452,0.037828947368421,0.662834136616147,0.237618764309073,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,2.0,1217.0,0.8693721602815846,0.8405916187345933,0.8630964415645378,0.1594083812654067,0.8239511846096482,0.4473047105380086,0.4262365400791168,0.2338400483131408,0.0202189694689058,0.0227293726990432,0.0473191996232562,0.0848339673147535,0.0338135145516455,0.0135056850716106,0.1594083812654066,0.1223744292237443,0.0913757700205338,0.0669014084507042,0.0493150684931507,0.0394736842105263,0.6476252380808418,0.2304969017917757,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,3.0,1217.0,0.8770962934513946,0.8447000821692687,0.8676193607477514,0.1552999178307313,0.8235696786280444,0.4428534437046637,0.4185523688793182,0.2286353558301925,0.030567914614838,0.0319352703889863,0.0459896306104055,0.0822226794232576,0.0331890409242558,0.0128005896861497,0.1552999178307312,0.1150684931506849,0.0872689938398357,0.0633802816901408,0.0506849315068492,0.0328947368421053,0.650917176209005,0.2125371628979516,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,4.0,1217.0,0.868862508524206,0.8331963845521775,0.8599972360370192,0.1668036154478225,0.8138572303028536,0.4464353217803898,0.4358405768871307,0.2432174682617187,0.026343948006532,0.0208677985967919,0.0519753683648833,0.0947914177119672,0.0371498423850477,0.0148255259798356,0.1668036154478225,0.1269406392694063,0.0965092402464066,0.0821596244131455,0.0657534246575342,0.0444078947368421,0.6840343564481496,0.2495306797236835,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,5.0,1217.0,0.873860246011966,0.8389482333607231,0.8643908016550744,0.1610517666392769,0.8305282935897179,0.4326316610656266,0.4285508096218109,0.2355497628450393,0.02927208412056,0.0350195058761509,0.0461161030410492,0.0836565042342686,0.0323227627646947,0.0137933402763545,0.1610517666392769,0.1232876712328767,0.095482546201232,0.068075117370892,0.0424657534246575,0.0296052631578946,0.6597723320474125,0.2335099651031263,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,6.0,1217.0,0.8773830147055073,0.8414133114215283,0.8649040230414553,0.1585866885784716,0.8010747247409327,0.3704671561357591,0.4276050329208374,0.2387631386518478,0.0340027220443123,0.0321014756635259,0.0508760368859732,0.0920516395149031,0.0375129741957837,0.0133630626901895,0.1585866885784717,0.1360730593607305,0.0995893223819301,0.073943661971831,0.0547945205479452,0.0427631578947368,0.6922714944948186,0.2701007934414907,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,7.0,1217.0,0.8695355655702406,0.8323746918652424,0.8566385306762471,0.1676253081347576,0.8242939821535722,0.4784903116770605,0.428250640630722,0.2394423186779022,0.0220116193214203,0.0274682278601772,0.0501097849242356,0.0904697613282025,0.0351335688239316,0.0149762161003039,0.1676253081347576,0.130593607305936,0.0975359342915811,0.073943661971831,0.0506849315068492,0.0345394736842105,0.6630712502177575,0.2568941313890384,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,8.0,1217.0,0.8625194158087508,0.8258011503697618,0.849456493734458,0.1741988496302383,0.8511780719046279,0.511276574379922,0.4214097857475281,0.236865758895874,0.0371818573825557,0.0254532132564065,0.0463433297005384,0.0864964013772869,0.0301323237880589,0.0162110059124795,0.1741988496302382,0.126027397260274,0.0975359342915811,0.0645539906103286,0.0493150684931507,0.0230263157894736,0.6722284802403078,0.2635902034460644,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,3.0,totalvi,9.0,1217.0,0.8713435213826438,0.8405916187345933,0.8624764454524207,0.1594083812654067,0.8443480363999153,0.489491902481184,0.4083292484283447,0.2235223203897476,0.0300245246832353,0.0274456549885827,0.0431798257186647,0.0778008697549361,0.029674140647054,0.0135056850716106,0.1594083812654066,0.1178082191780821,0.0862422997946611,0.0528169014084507,0.0410958904109589,0.0328947368421053,0.6972317118642359,0.2677044283741589,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,0.0,1129.0,0.8250105533461548,0.7936226749335695,0.8213281941223504,0.2063773250664304,0.813721451563458,0.4740840272512633,0.5257555246353149,0.293674886226654,0.0365900694796002,0.03659003429227,0.0667209601147647,0.1244263624183937,0.0436958876766657,0.0230250724380989,0.2063773250664304,0.1732283464566929,0.1384274640088593,0.1025316455696202,0.0827178729689808,0.0531914893617021,0.6439396842427958,0.2864004118418553,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,1.0,1129.0,0.8092295970405325,0.7821080602302923,0.8001437850381669,0.2178919397697077,0.8264094135845096,0.5363027536679527,0.5405107736587524,0.2988161742687225,0.0278050202622257,0.0268995974103996,0.0679640226756158,0.1289137190481555,0.0421883430365772,0.0257756796390385,0.2178919397697076,0.1771653543307086,0.1461794019933554,0.1139240506329114,0.0768094534711965,0.0478723404255319,0.6001298234952904,0.284750210692302,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,2.0,1129.0,0.8112871178596438,0.7838795394154119,0.8015570209131868,0.2161204605845881,0.8308928406038715,0.4996396237844459,0.5384066700935364,0.2957310676574707,0.0372387407837556,0.0403405214380225,0.066450229928732,0.1242876481068406,0.0411086927388856,0.0253415371898464,0.2161204605845881,0.1761811023622047,0.1362126245847176,0.1012658227848101,0.070901033973412,0.0514184397163121,0.607483560248217,0.2892743944901987,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,3.0,1129.0,0.8028922317414658,0.7776793622674933,0.7958216749827786,0.2223206377325066,0.8227273139787092,0.5149357297197735,0.5441591143608093,0.3037411570549011,0.0282576187613582,0.0259108643045036,0.0704530091246534,0.1335094292664911,0.0435743991191562,0.0268786100054972,0.2223206377325066,0.187007874015748,0.1517165005537099,0.120253164556962,0.0753323485967504,0.0407801418439716,0.6356215230195392,0.3042667594129976,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,4.0,1129.0,0.8060758829569388,0.7776793622674933,0.7964626474454201,0.2223206377325066,0.8304231819873127,0.5305004390539012,0.5344212055206299,0.2992869913578033,0.0317117876189276,0.0302121555836882,0.0689304159199842,0.130150719139946,0.0420518059144869,0.0268786100054972,0.2223206377325066,0.1860236220472441,0.1439645625692137,0.1063291139240506,0.0812407680945347,0.0443262411347518,0.6027961048743522,0.2831432099176209,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,5.0,1129.0,0.8076708187313498,0.7732506643046945,0.7977462279054318,0.2267493356953056,0.8201111469072165,0.5207750180195255,0.5567908883094788,0.3091991245746612,0.0291844744456352,0.0263794249829409,0.0735587774168746,0.1381668114674335,0.04555201653841,0.0280067608784645,0.2267493356953055,0.187007874015748,0.1528239202657807,0.1227848101265822,0.0901033973412112,0.0567375886524822,0.5748228092783505,0.2795345628971551,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,6.0,1129.0,0.8210340453754685,0.7891939769707705,0.8122521986635958,0.2108060230292294,0.8164370125154439,0.4700580140468808,0.5418750643730164,0.2983786761760711,0.0258801822064723,0.0255527636242504,0.0673373165423401,0.1273075657981358,0.0432742226942544,0.0240630938480856,0.2108060230292294,0.1742125984251968,0.1428571428571429,0.1151898734177214,0.0782865583456425,0.0425531914893616,0.5032491110922483,0.2112951090527382,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,7.0,1129.0,0.8184056122564546,0.7883082373782108,0.8035342689022692,0.2116917626217891,0.8281604061868271,0.5156995064287618,0.5350655317306519,0.2947492301464081,0.0410438646934431,0.0362729282902868,0.065200909492016,0.1217711360621536,0.0409272335240945,0.0242736759679214,0.2116917626217892,0.171259842519685,0.1461794019933554,0.1037974683544303,0.0664697193500738,0.0443262411347518,0.6191152273047811,0.3020958060689251,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,8.0,1129.0,0.8306649978097516,0.8007085916740478,0.8210948976071738,0.1992914083259521,0.8025073746312685,0.4561254661966187,0.5233487486839294,0.2906270921230316,0.0455660184365231,0.0497045841388094,0.0667345088634667,0.1233059868734754,0.0453189230121643,0.0214155858513023,0.1992914083259521,0.1673228346456693,0.1351052048726467,0.1088607594936709,0.0812407680945347,0.0531914893617021,0.6136676499508358,0.2482548858361308,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,scvi_matched,9.0,1129.0,0.8178176028697804,0.7847652790079717,0.8125754816010986,0.2152347209920283,0.8179592936302241,0.4829775256544644,0.5477222800254822,0.3001188635826111,0.0271174983180023,0.0284845751402545,0.0688090884768172,0.1298412944643216,0.0436831206919366,0.0251259677848806,0.2152347209920283,0.1791338582677165,0.1472868217054264,0.1151898734177214,0.0797636632200886,0.0478723404255319,0.6232059749742217,0.2790847649892842,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,totalvi,0.0,1129.0,0.8936134183318573,0.8733392382639504,0.891468223192845,0.1266607617360496,0.8534092682165705,0.4448639190014752,0.339308500289917,0.1825715005397796,0.0305550146989847,0.0297192286030183,0.0305287017794597,0.0576569937895476,0.0220892529632212,0.0084394488162385,0.1266607617360495,0.0836614173228346,0.0520487264673311,0.0443037974683544,0.035450516986706,0.0177304964539006,0.6386899104951843,0.2085808878046036,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,totalvi,1.0,1129.0,0.901758694399176,0.8813108945969885,0.8991960898636816,0.1186891054030115,0.8269256731418286,0.375499781224965,0.3508397042751312,0.1887316554784774,0.035036126051042,0.0376093178274781,0.0317072346125517,0.0598836118288435,0.0243146544571104,0.0073925801554412,0.1186891054030114,0.09251968503937,0.0620155038759689,0.0455696202531645,0.0324963072378139,0.0195035460992907,0.6473786844671117,0.1773707914831676,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
Lawlor,4.0,totalvi,2.0,1129.0,0.9003426602107195,0.8795394154118689,0.896044236918951,0.1204605845881311,0.826565369350157,0.3641788315429673,0.3543866574764251,0.1913937181234359,0.0324430032785853,0.0344398041231849,0.0324972782215892,0.060068314710039,0.0248783149904103,0.0076189632311789,0.1204605845881311,0.091535433070866,0.0664451827242524,0.0443037974683544,0.0324963072378139,0.0212765957446808,0.6761595877021503,0.1889663033315457,lawlor_run_level,,,,,,,,,,,,,,,,,,,,,,,
