direction,model,model_seed,scheme,bin,bin_lower,bin_upper,n_cells,mean_confidence,empirical_accuracy,gap
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,0,0.24325525760650635,0.4343655546506246,398,0.37393391132354736,0.22110552763819097,-0.1528283836853564
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,1,0.4343655546506246,0.5128873070081075,398,0.4780677258968353,0.3768844221105528,-0.10118330378628254
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,2,0.5128873070081075,0.5811060190200806,397,0.5461771488189697,0.4508816120906801,-0.09529553672828961
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,3,0.5811060190200806,0.6451573530832926,398,0.6143977642059326,0.542713567839196,-0.07168419636673662
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,4,0.6451573530832926,0.7220196326573689,397,0.6822050213813782,0.6120906801007556,-0.07011434128062255
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,5,0.7220196326573689,0.7825971722602845,398,0.7525950074195862,0.678391959798995,-0.07420304762059116
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,6,0.7825971722602845,0.841113801797231,397,0.8120602965354919,0.7884130982367759,-0.023647198298716088
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,7,0.841113801797231,0.889036484559377,398,0.8653947710990906,0.8241206030150754,-0.041274168084015184
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,8,0.889036484559377,0.9254709959030151,397,0.9081734418869019,0.9143576826196473,0.006184240732745483
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,9,0.9254709959030151,0.9554255604743958,398,0.9410732984542847,0.9698492462311558,0.02877594777687109
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,10,0.9554255604743958,0.9756904760996501,397,0.9667655825614929,0.9798488664987406,0.01308328393724767
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,11,0.9756904760996501,0.9872483968734741,398,0.9821059107780457,0.9824120603015075,0.00030614952346186275
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,12,0.9872483968734741,0.9933310667673747,397,0.9905807375907898,0.9924433249370277,0.0018625873462378983
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,13,0.9933310667673747,0.9971553802490234,398,0.9953144788742065,0.9974874371859297,0.00217295831172315
pbmc5k_to_pbmc10k,scvi_matched,3,equal_frequency,14,0.9971553802490234,0.9999736547470093,398,0.9985038042068481,1.0,0.0014961957931518555
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,3,0.2,0.26666666666666666,5,0.250945508480072,0.2,-0.05094550848007201
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,4,0.26666666666666666,0.3333333333333333,76,0.3045685887336731,0.07894736842105263,-0.22562122031262047
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,5,0.3333333333333333,0.4,175,0.371428906917572,0.21714285714285714,-0.15428604977471488
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,6,0.4,0.4666666666666667,275,0.4342080354690552,0.3018181818181818,-0.13238985365087336
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,7,0.4666666666666667,0.5333333333333333,386,0.5011969208717346,0.4119170984455959,-0.08927982242613874
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,8,0.5333333333333333,0.6,387,0.5664187669754028,0.4780361757105943,-0.08838259126480852
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,9,0.6,0.6666666666666666,406,0.6330256462097168,0.5862068965517241,-0.04681874965799271
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,10,0.6666666666666666,0.7333333333333333,346,0.7003024816513062,0.5982658959537572,-0.10203658569754892
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,11,0.7333333333333333,0.8,451,0.766716480255127,0.6962305986696231,-0.07048588158550384
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,12,0.8,0.8666666666666667,495,0.8359279036521912,0.802020202020202,-0.033907701631989196
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,13,0.8666666666666667,0.9333333333333333,665,0.9030819535255432,0.9142857142857143,0.011203760760171044
pbmc5k_to_pbmc10k,scvi_matched,3,equal_width,14,0.9333333333333333,1.0,2297,0.9809784889221191,0.9878101872006966,0.006831698278577436
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,0,0.2099812626838684,0.44267432689666747,398,0.38545772433280945,0.27638190954773867,-0.10907581478507078
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,1,0.44267432689666747,0.5148200790087382,398,0.481298565864563,0.43467336683417085,-0.04662519903039214
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,2,0.5148200790087382,0.5813471913337708,397,0.5472415685653687,0.5163727959697733,-0.030868772595595395
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,3,0.5813471913337708,0.6439127524693807,398,0.6151428818702698,0.507537688442211,-0.10760519342805874
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,4,0.6439127524693807,0.7040888468424479,397,0.6756260991096497,0.5793450881612091,-0.09628101094844055
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,5,0.7040888468424479,0.7665168642997744,398,0.7348630428314209,0.6608040201005025,-0.07405902273091836
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,6,0.7665168642997744,0.8270260453224182,397,0.7965682744979858,0.7506297229219143,-0.04593855157607152
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,7,0.8270260453224182,0.8745887001355489,398,0.8516957759857178,0.8366834170854272,-0.015012358900290623
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,8,0.8745887001355489,0.911441695690155,397,0.8929421305656433,0.8765743073047859,-0.016367823260857395
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,9,0.911441695690155,0.9417909979820251,398,0.9272453188896179,0.9371859296482412,0.009940610758623292
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,10,0.9417909979820251,0.9656927108764648,397,0.9536679983139038,0.9546599496221663,0.000991951308262462
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,11,0.9656927108764648,0.9828407168388367,398,0.9745001792907715,0.964824120603015,-0.00967605868775645
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,12,0.9828407168388367,0.9932592550913493,397,0.9883880019187927,0.9899244332493703,0.00153643133057757
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,13,0.9932592550913493,0.9981000026067098,398,0.9960606098175049,0.9949748743718593,-0.001085735445645608
pbmc5k_to_pbmc10k,scvi_matched,4,equal_frequency,14,0.9981000026067098,0.999987006187439,398,0.9991096258163452,0.9974874371859297,-0.001622188630415522
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,3,0.2,0.26666666666666666,7,0.24143286049365997,0.2857142857142857,0.044281425220625725
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,4,0.26666666666666666,0.3333333333333333,48,0.3158475458621979,0.1875,-0.12834754586219788
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,5,0.3333333333333333,0.4,165,0.3723486363887787,0.2606060606060606,-0.11174257578271807
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,6,0.4,0.4666666666666667,289,0.43444719910621643,0.36678200692041524,-0.06766519218580119
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,7,0.4666666666666667,0.5333333333333333,393,0.5003032088279724,0.4631043256997455,-0.03719888312822689
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,8,0.5333333333333333,0.6,387,0.5644999146461487,0.5064599483204134,-0.05803996632573527
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,9,0.6,0.6666666666666666,437,0.6328138709068298,0.5308924485125858,-0.10192142239424407
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,10,0.6666666666666666,0.7333333333333333,454,0.7000468969345093,0.6079295154185022,-0.09211738151600712
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,11,0.7333333333333333,0.8,430,0.7676001787185669,0.6976744186046512,-0.06992576011391571
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,12,0.8,0.8666666666666667,496,0.8352420926094055,0.8024193548387096,-0.03282273777069589
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,13,0.8666666666666667,0.9333333333333333,745,0.9015992879867554,0.8993288590604027,-0.0022704289263526523
pbmc5k_to_pbmc10k,scvi_matched,4,equal_width,14,0.9333333333333333,1.0,2113,0.9796992540359497,0.979649787032655,-4.946700329466758e-05
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,0,0.18417969346046448,0.4429697871208191,398,0.3756084442138672,0.2864321608040201,-0.08917628340984707
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,1,0.4429697871208191,0.5161846041679382,398,0.4789790213108063,0.4221105527638191,-0.05686846854698718
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,2,0.5161846041679382,0.5858212232589721,397,0.5523208975791931,0.4836272040302267,-0.06869369354896643
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,3,0.5858212232589721,0.6540196577707926,398,0.6201038360595703,0.5477386934673367,-0.07236514259223359
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,4,0.6540196577707926,0.7228685617446899,397,0.6895297765731812,0.672544080604534,-0.016985695968647185
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,5,0.7228685617446899,0.7783939123153687,398,0.7503965497016907,0.7562814070351759,0.005884857333485205
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,6,0.7783939123153687,0.8276885867118835,397,0.8029794096946716,0.8790931989924433,0.07611378929777168
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,7,0.8276885867118835,0.8704118053118387,398,0.8502339720726013,0.8793969849246231,0.02916301285202183
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,8,0.8704118053118387,0.9046995401382446,397,0.888343870639801,0.9420654911838791,0.05372162054407803
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,9,0.9046995401382446,0.9339037537574768,398,0.919739842414856,0.9396984924623115,0.01995865004745556
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,10,0.9339037537574768,0.9557316501935323,397,0.9443223476409912,0.9848866498740554,0.040564302233064176
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,11,0.9557316501935323,0.9780317664146423,398,0.9673807621002197,0.9874371859296482,0.020056423829428516
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,12,0.9780317664146423,0.9911181569099426,397,0.9851645231246948,0.9874055415617129,0.002241018437018072
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,13,0.9911181569099426,0.9970043182373047,398,0.9944257140159607,1.0,0.005574285984039307
pbmc5k_to_pbmc10k,totalvi,0,equal_frequency,14,0.9970043182373047,0.9999955892562866,398,0.998574435710907,1.0,0.0014255642890930176
pbmc5k_to_pbmc10k,totalvi,0,equal_width,2,0.13333333333333333,0.2,4,0.19196423888206482,0.25,0.05803576111793518
pbmc5k_to_pbmc10k,totalvi,0,equal_width,3,0.2,0.26666666666666666,13,0.25289493799209595,0.23076923076923078,-0.022125707222865165
pbmc5k_to_pbmc10k,totalvi,0,equal_width,4,0.26666666666666666,0.3333333333333333,58,0.30776989459991455,0.20689655172413793,-0.10087334287577662
pbmc5k_to_pbmc10k,totalvi,0,equal_width,5,0.3333333333333333,0.4,158,0.3673953413963318,0.22151898734177214,-0.14587635405455965
pbmc5k_to_pbmc10k,totalvi,0,equal_width,6,0.4,0.4666666666666667,297,0.43641427159309387,0.39730639730639733,-0.03910787428669654
pbmc5k_to_pbmc10k,totalvi,0,equal_width,7,0.4666666666666667,0.5333333333333333,369,0.5003860592842102,0.4363143631436314,-0.06407169614057878
pbmc5k_to_pbmc10k,totalvi,0,equal_width,8,0.5333333333333333,0.6,371,0.5681739449501038,0.5013477088948787,-0.06682623605522509
pbmc5k_to_pbmc10k,totalvi,0,equal_width,9,0.6,0.6666666666666666,394,0.6330256462097168,0.5431472081218274,-0.08987843808788942
pbmc5k_to_pbmc10k,totalvi,0,equal_width,10,0.6666666666666666,0.7333333333333333,402,0.7024143934249878,0.6915422885572139,-0.010872104867773902
pbmc5k_to_pbmc10k,totalvi,0,equal_width,11,0.7333333333333333,0.8,489,0.7670389413833618,0.820040899795501,0.05300195841213917
pbmc5k_to_pbmc10k,totalvi,0,equal_width,12,0.8,0.8666666666666667,592,0.8350733518600464,0.8766891891891891,0.04161583732914276
pbmc5k_to_pbmc10k,totalvi,0,equal_width,13,0.8666666666666667,0.9333333333333333,817,0.9021636843681335,0.9388004895960832,0.036636805227949654
pbmc5k_to_pbmc10k,totalvi,0,equal_width,14,0.9333333333333333,1.0,2000,0.9777210354804993,0.992,0.014278964519500725
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,0,0.25866448879241943,0.4645971655845642,398,0.40445172786712646,0.36683417085427134,-0.03761755701285513
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,1,0.4645971655845642,0.5256206353505453,398,0.49708059430122375,0.4824120603015075,-0.014668533999716238
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,2,0.5256206353505453,0.5844376087188721,397,0.5539830923080444,0.4659949622166247,-0.08798813009141976
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,3,0.5844376087188721,0.6378304719924927,398,0.6106549501419067,0.5276381909547738,-0.08301675918713292
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,4,0.6378304719924927,0.6918341716130575,397,0.6674795746803284,0.5239294710327456,-0.1435501036475828
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,5,0.6918341716130575,0.7381853938102723,398,0.7139192223548889,0.592964824120603,-0.12095439823428589
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,6,0.7381853938102723,0.784954039255778,397,0.7608727216720581,0.6599496221662469,-0.10092309950581124
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,7,0.784954039255778,0.8263057033220926,398,0.805600106716156,0.6683417085427136,-0.13725839817344243
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,8,0.8263057033220926,0.8650299668312073,397,0.8457716703414917,0.7984886649874056,-0.04728300535408614
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,9,0.8650299668312073,0.9040999412536621,398,0.884302020072937,0.8869346733668342,0.002632653293897169
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,10,0.9040999412536621,0.937372616926829,397,0.9199098944664001,0.9219143576826196,0.0020044632162194986
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,11,0.937372616926829,0.9649353981018067,398,0.9520523548126221,0.9849246231155779,0.032872268302955865
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,12,0.9649353981018067,0.9836305260658265,397,0.9756203889846802,1.0,0.024379611015319824
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,13,0.9836305260658265,0.9940750439961752,398,0.9893006682395935,0.9974874371859297,0.008186768946336187
pbmc5k_to_pbmc10k,totalvi,1,equal_frequency,14,0.9940750439961752,0.9999358654022217,398,0.9970793724060059,1.0,0.0029206275939941406
pbmc5k_to_pbmc10k,totalvi,1,equal_width,3,0.2,0.26666666666666666,1,0.25866448879241943,0.0,-0.25866448879241943
pbmc5k_to_pbmc10k,totalvi,1,equal_width,4,0.26666666666666666,0.3333333333333333,28,0.3080391585826874,0.21428571428571427,-0.0937534442969731
pbmc5k_to_pbmc10k,totalvi,1,equal_width,5,0.3333333333333333,0.4,133,0.3702048063278198,0.2932330827067669,-0.07697172362105292
pbmc5k_to_pbmc10k,totalvi,1,equal_width,6,0.4,0.4666666666666667,244,0.4367832839488983,0.4262295081967213,-0.01055377575217703
pbmc5k_to_pbmc10k,totalvi,1,equal_width,7,0.4666666666666667,0.5333333333333333,437,0.5010865330696106,0.4668192219679634,-0.03426731110164721
pbmc5k_to_pbmc10k,totalvi,1,equal_width,8,0.5333333333333333,0.6,472,0.5660361647605896,0.4915254237288136,-0.07451074103177602
pbmc5k_to_pbmc10k,totalvi,1,equal_width,9,0.6,0.6666666666666666,457,0.6326407194137573,0.5317286652078774,-0.1009120542058799
pbmc5k_to_pbmc10k,totalvi,1,equal_width,10,0.6666666666666666,0.7333333333333333,572,0.6993922591209412,0.5664335664335665,-0.1329586926873747
pbmc5k_to_pbmc10k,totalvi,1,equal_width,11,0.7333333333333333,0.8,580,0.7666776776313782,0.6517241379310345,-0.11495353970034372
pbmc5k_to_pbmc10k,totalvi,1,equal_width,12,0.8,0.8666666666666667,674,0.833846390247345,0.7566765578635015,-0.07716983238384345
pbmc5k_to_pbmc10k,totalvi,1,equal_width,13,0.8666666666666667,0.9333333333333333,733,0.9011668562889099,0.903137789904502,0.0019709336155920854
pbmc5k_to_pbmc10k,totalvi,1,equal_width,14,0.9333333333333333,1.0,1633,0.9774045348167419,0.9938763012859767,0.01647176646923476
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,0,0.23292310535907745,0.42659717202186587,398,0.37417781352996826,0.36180904522613067,-0.012368768303837596
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,1,0.42659717202186587,0.48902565042177837,398,0.45979171991348267,0.5,0.040208280086517334
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,2,0.48902565042177837,0.5426525712013245,397,0.5153923630714417,0.5390428211586902,0.023650458087248527
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,3,0.5426525712013245,0.5939297358194987,398,0.567838728427887,0.635678391959799,0.06783966353191206
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,4,0.5939297358194987,0.6467848420143127,397,0.6220393180847168,0.6599496221662469,0.037910304081530066
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,5,0.6467848420143127,0.7002086162567139,398,0.6734859347343445,0.7839195979899497,0.11043366325560522
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,6,0.7002086162567139,0.7564515193303426,397,0.727372944355011,0.8387909319899244,0.1114179876349134
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,7,0.7564515193303426,0.8053137063980103,398,0.781374454498291,0.8592964824120602,0.07792202791376923
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,8,0.8053137063980103,0.85041184425354,397,0.8288646340370178,0.8866498740554156,0.0577852400183978
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,9,0.85041184425354,0.8925031820933024,398,0.8720283508300781,0.9371859296482412,0.06515757881816309
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,10,0.8925031820933024,0.9249211668968201,397,0.909203052520752,0.9571788413098237,0.047975788789071716
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,11,0.9249211668968201,0.9513475179672242,398,0.938715934753418,0.9798994974874372,0.04118356273401924
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,12,0.9513475179672242,0.9708508332570394,397,0.9617805480957031,0.9949622166246851,0.03318166852898197
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,13,0.9708508332570394,0.9867221355438233,398,0.9789345264434814,0.9974874371859297,0.018552910742448248
pbmc5k_to_pbmc10k,totalvi,2,equal_frequency,14,0.9867221355438233,0.9999943971633911,398,0.9944276809692383,1.0,0.005572319030761719
pbmc5k_to_pbmc10k,totalvi,2,equal_width,3,0.2,0.26666666666666666,6,0.24856579303741455,0.3333333333333333,0.08476754029591876
pbmc5k_to_pbmc10k,totalvi,2,equal_width,4,0.26666666666666666,0.3333333333333333,58,0.3097565174102783,0.25862068965517243,-0.05113582775510589
pbmc5k_to_pbmc10k,totalvi,2,equal_width,5,0.3333333333333333,0.4,205,0.3713490664958954,0.33658536585365856,-0.03476370064223683
pbmc5k_to_pbmc10k,totalvi,2,equal_width,6,0.4,0.4666666666666667,366,0.43546584248542786,0.4371584699453552,0.0016926274599273206
pbmc5k_to_pbmc10k,totalvi,2,equal_width,7,0.4666666666666667,0.5333333333333333,490,0.49992918968200684,0.5530612244897959,0.05313203480778905
pbmc5k_to_pbmc10k,totalvi,2,equal_width,8,0.5333333333333333,0.6,498,0.5656442642211914,0.6365461847389559,0.07090192051776445
pbmc5k_to_pbmc10k,totalvi,2,equal_width,9,0.6,0.6666666666666666,516,0.6337063312530518,0.6763565891472868,0.042650257894235044
pbmc5k_to_pbmc10k,totalvi,2,equal_width,10,0.6666666666666666,0.7333333333333333,492,0.7001037001609802,0.8252032520325203,0.1250995518715401
pbmc5k_to_pbmc10k,totalvi,2,equal_width,11,0.7333333333333333,0.8,505,0.7685198187828064,0.8514851485148515,0.08296532973204507
pbmc5k_to_pbmc10k,totalvi,2,equal_width,12,0.8,0.8666666666666667,588,0.8342355489730835,0.8945578231292517,0.0603222741561682
pbmc5k_to_pbmc10k,totalvi,2,equal_width,13,0.8666666666666667,0.9333333333333333,771,0.902753472328186,0.9571984435797666,0.05444497125158054
pbmc5k_to_pbmc10k,totalvi,2,equal_width,14,0.9333333333333333,1.0,1469,0.9717329740524292,0.9945541184479237,0.02282114439549454
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,0,0.2553810477256775,0.4759757936000824,398,0.4137783348560333,0.38190954773869346,-0.03186878711733987
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,1,0.4759757936000824,0.5481169899304708,398,0.5123816132545471,0.5,-0.01238161325454712
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,2,0.5481169899304708,0.6174430847167969,397,0.5826631784439087,0.5440806045340051,-0.038582573909903606
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,3,0.6174430847167969,0.6857983469963074,398,0.6505774259567261,0.6180904522613065,-0.03248697369541953
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,4,0.6857983469963074,0.7458423574765524,397,0.7154585719108582,0.7380352644836272,0.022576692572769064
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,5,0.7458423574765524,0.7994227170944214,398,0.7733454704284668,0.8165829145728644,0.04323744414439756
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,6,0.7994227170944214,0.8459177454312643,397,0.8239532113075256,0.8690176322418136,0.045064420934287974
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,7,0.8459177454312643,0.8912162582079568,398,0.8692858815193176,0.9195979899497487,0.0503121084304311
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,8,0.8912162582079568,0.9247377753257752,397,0.9082278609275818,0.9571788413098237,0.04895098038224188
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,9,0.9247377753257752,0.9525632659594218,398,0.9396063089370728,0.9723618090452262,0.032755500108153424
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,10,0.9525632659594218,0.9733436346054077,397,0.9639743566513062,0.9848866498740554,0.020912293222749234
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,11,0.9733436346054077,0.984900152683258,398,0.979728639125824,0.9949748743718593,0.0152462352460353
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,12,0.984900152683258,0.9915219148000082,397,0.9884256720542908,1.0,0.011574327945709229
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,13,0.9915219148000082,0.99589554866155,398,0.9939854145050049,1.0,0.006014585494995117
pbmc5k_to_pbmc10k,totalvi,3,equal_frequency,14,0.99589554866155,0.9999788999557495,398,0.9980112910270691,1.0,0.001988708972930908
pbmc5k_to_pbmc10k,totalvi,3,equal_width,3,0.2,0.26666666666666666,1,0.2553810477256775,0.0,-0.2553810477256775
pbmc5k_to_pbmc10k,totalvi,3,equal_width,4,0.26666666666666666,0.3333333333333333,36,0.30582940578460693,0.19444444444444445,-0.11138496134016249
pbmc5k_to_pbmc10k,totalvi,3,equal_width,5,0.3333333333333333,0.4,89,0.3716484308242798,0.3707865168539326,-0.0008619139703471834
pbmc5k_to_pbmc10k,totalvi,3,equal_width,6,0.4,0.4666666666666667,226,0.43654683232307434,0.40707964601769914,-0.029467186305375204
pbmc5k_to_pbmc10k,totalvi,3,equal_width,7,0.4666666666666667,0.5333333333333333,350,0.4995013475418091,0.4857142857142857,-0.013787061827523373
pbmc5k_to_pbmc10k,totalvi,3,equal_width,8,0.5333333333333333,0.6,391,0.5656976103782654,0.5319693094629157,-0.03372830091534973
pbmc5k_to_pbmc10k,totalvi,3,equal_width,9,0.6,0.6666666666666666,395,0.6334874629974365,0.6025316455696202,-0.03095581742781628
pbmc5k_to_pbmc10k,totalvi,3,equal_width,10,0.6666666666666666,0.7333333333333333,428,0.7018776535987854,0.7289719626168224,0.027094309018037
pbmc5k_to_pbmc10k,totalvi,3,equal_width,11,0.7333333333333333,0.8,475,0.7685052156448364,0.791578947368421,0.023073731723584623
pbmc5k_to_pbmc10k,totalvi,3,equal_width,12,0.8,0.8666666666666667,559,0.8337772488594055,0.8747763864042933,0.04099913754488782
pbmc5k_to_pbmc10k,totalvi,3,equal_width,13,0.8666666666666667,0.9333333333333333,732,0.9018924832344055,0.953551912568306,0.05165942933390044
pbmc5k_to_pbmc10k,totalvi,3,equal_width,14,0.9333333333333333,1.0,2282,0.9794912338256836,0.992988606485539,0.0134973726598554
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,0,0.15166188776493073,0.4406414290269216,398,0.3805350959300995,0.27889447236180903,-0.10164062356829046
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,1,0.4406414290269216,0.5158064047495524,398,0.47922810912132263,0.44974874371859297,-0.029479365402729663
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,2,0.5158064047495524,0.5778017282485962,397,0.5464654564857483,0.5717884130982368,0.025322956612488512
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,3,0.5778017282485962,0.6538641333580018,398,0.6157829165458679,0.6432160804020101,0.02743316385614214
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,4,0.6538641333580018,0.7283818523089091,397,0.6908978819847107,0.7279596977329975,0.03706181574828682
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,5,0.7283818523089091,0.8010064721107483,398,0.7644489407539368,0.7989949748743719,0.03454603412043511
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,6,0.8010064721107483,0.8525189320246379,397,0.8281109929084778,0.8765743073047859,0.04846331439630813
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,7,0.8525189320246379,0.8980270147323608,398,0.8768046498298645,0.9020100502512562,0.025205400421391744
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,8,0.8980270147323608,0.9345237970352173,397,0.9175207614898682,0.9496221662468514,0.0321014047569832
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,9,0.9345237970352173,0.9629373550415038,398,0.9498183727264404,0.9798994974874372,0.03008112476099678
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,10,0.9629373550415038,0.9797846754391988,397,0.9720988869667053,0.9798488664987406,0.007749979532035267
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,11,0.9797846754391988,0.9882270693778992,398,0.9842786192893982,0.9949748743718593,0.010696255082461081
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,12,0.9882270693778992,0.9933642188707987,397,0.9910440444946289,1.0,0.008955955505371094
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,13,0.9933642188707987,0.9968083143234253,398,0.9951844811439514,1.0,0.004815518856048584
pbmc5k_to_pbmc10k,totalvi,4,equal_frequency,14,0.9968083143234253,0.9999481439590454,398,0.9982656836509705,1.0,0.001734316349029541
pbmc5k_to_pbmc10k,totalvi,4,equal_width,2,0.13333333333333333,0.2,1,0.15166188776493073,0.0,-0.15166188776493073
pbmc5k_to_pbmc10k,totalvi,4,equal_width,3,0.2,0.26666666666666666,12,0.2495439648628235,0.25,0.00045603513717651367
