condition,direction,subsample_seed,model_seed,model,source_n,target_n,label_level,evaluation_class_set,n_classes,target_coverage,classifier,accuracy,balanced_accuracy,macro_f1,weighted_f1,neighbor_agreement_k15,neighbor_agreement_k30,neighbor_agreement_k50,source_training_epochs,query_adaptation_epochs,source_runtime,query_runtime,gpu_peak_allocated_mb,gpu_peak_reserved_mb,process_peak_rss_mb,source_latent_drift,target_asw,target_knn_purity_15
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn30,0.8909198113207547,0.7537477341454794,0.7768793585336757,0.8757616385556516,,,,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l1,common,8,1.0,logreg,0.9186320754716981,0.8272459245471673,0.8419398794839288,0.9133379814240797,0.8516705974842768,0.8372838050314465,0.8210141509433962,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,0.233530655503273,0.8783805031446541
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l1,common,8,1.0,knn15,0.8941627358490566,0.7771509252977068,0.796593294224875,0.8873447646153716,,,,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l1,common,8,1.0,knn30,0.8882665094339622,0.7610119520499623,0.7796094456183321,0.8784998135435633,,,,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.9056603773584906,0.794909018631921,0.8139571489500766,0.8974582632054992,0.8448309748427673,0.8311517295597484,0.8179658018867925,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.894752358490566,0.7641199577999709,0.7854927752199494,0.8807899250609502,,,,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.8909198113207547,0.7537477341454794,0.7768793585336757,0.8757616385556516,,,,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.9186320754716981,0.8272459245471673,0.8419398794839288,0.9133379814240797,0.8516705974842768,0.8372838050314465,0.8210141509433962,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.8941627358490566,0.7771509252977068,0.796593294224875,0.8873447646153716,,,,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.8882665094339622,0.7610119520499623,0.7796094456183321,0.8784998135435633,,,,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,logreg,0.7690671528410817,0.6463175004896214,0.615875549158021,0.7600270756159454,0.6948242682062189,0.6794591309632332,0.6614038286235188,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,0.11981368809938431,0.7281053459119498
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn15,0.7605591005773321,0.596944330232039,0.5714989889978271,0.7434495603674607,,,,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7453661501063507,0.5614721772515309,0.5368149908525698,0.7236721628295729,,,,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,logreg,0.7951990276511699,0.6279534621446159,0.6147674825227958,0.7736351577662949,0.7089030689759951,0.689648536412438,0.6674810088119112,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,0.11581359803676605,0.7247051886792453
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn15,0.7629899726526892,0.5702556052504838,0.5529004052174155,0.7331907992123007,,,,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7496201762382254,0.5386082989123462,0.5207096397029268,0.7148879154044246,,,,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.7582450832072617,0.6046521260798807,0.5776880862805374,0.7490098371045728,0.6894402420574887,0.6740292486132125,0.6558850226928895,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.756732223903177,0.5659025418549936,0.5406921222914073,0.7386112374995606,,,,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.7428139183055976,0.5337250088530096,0.5089744941406502,0.720135910751329,,,,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.7915279878971255,0.6047701699211714,0.5954961687678951,0.76903766077445,0.7002521432173475,0.6815532022188603,0.660338880484115,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.7609682299546142,0.5430592864755419,0.5249921123934683,0.7299100849911976,,,,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.7473524962178517,0.5121159694965576,0.4942186507713823,0.7113816590348662,,,,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l1,common,8,1.0,logreg,0.8920990566037735,0.8057227958882218,0.8045735208102973,0.8875747248770222,0.8353183962264151,0.8224351415094339,0.8095754716981132,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,0.24043957889080048,0.8597091194968554
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn15,0.8735259433962265,0.7545293366234693,0.7614410344584752,0.8629281527103712,,,,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn30,0.8691037735849056,0.7401403004744296,0.7448382858488126,0.8557570692962168,,,,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l1,common,8,1.0,logreg,0.875,0.7503297686060431,0.7341730905804355,0.8597888910962801,0.8418238993710693,0.8306702044025157,0.8193808962264152,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,0.24552464485168457,0.8685338050314465
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l1,common,8,1.0,knn15,0.8800117924528302,0.7439181196284341,0.7469730609825795,0.8610294548542532,,,,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l1,common,8,1.0,knn30,0.8732311320754716,0.729285192961859,0.7306697159580832,0.8516781299929319,,,,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.8920990566037735,0.8057227958882218,0.8045735208102973,0.8875747248770222,0.8353183962264151,0.8224351415094339,0.8095754716981132,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.8735259433962265,0.7545293366234693,0.7614410344584752,0.8629281527103712,,,,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.8691037735849056,0.7401403004744296,0.7448382858488126,0.8557570692962168,,,,200.0,200.0,65.0610755810012,54.09942996799873,406.35498046875,420.0,3937.17578125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.875,0.7503297686060431,0.7341730905804355,0.8597888910962801,0.8418238993710693,0.8306702044025157,0.8193808962264152,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.8800117924528302,0.7439181196284341,0.7469730609825795,0.8610294548542532,,,,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
size_matched_A,pbmc10k_to_pbmc5k,4.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.8732311320754716,0.729285192961859,0.7306697159580832,0.8516781299929319,,,,200.0,200.0,101.77488936300142,97.45240468699922,428.06494140625,450.0,4185.21484375,0.019524281844496727,,
